district,block_name,source_url,source_path,source_sha256,directory_reported_blocks,enumerated_blocks_on_page,historical_boundary_status,election_source_coverage
Baghpat,Khekra,https://igod.gov.in/index.php/district/Bjg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/4b4127b7639fd557d7da_8b51984deb11.html,8b51984deb1103aa289f8c37f3dd0784beef1ffdb45104a0e72a8714e9648a14,6,6,not_reconciled,not_established
Baghpat,Pilana,https://igod.gov.in/index.php/district/Bjg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/4b4127b7639fd557d7da_8b51984deb11.html,8b51984deb1103aa289f8c37f3dd0784beef1ffdb45104a0e72a8714e9648a14,6,6,not_reconciled,not_established
Bara Banki,Bani Kodar,https://igod.gov.in/index.php/district/Bzg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/526e40a4ef550d64576a_6c26ddb03180.html,6c26ddb03180a544aff37a9c57df2426aab137796c3d59e6c048d8e1cecdc7d5,15,15,not_reconciled,not_established
Bara Banki,Banki,https://igod.gov.in/index.php/district/Bzg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/526e40a4ef550d64576a_6c26ddb03180.html,6c26ddb03180a544aff37a9c57df2426aab137796c3d59e6c048d8e1cecdc7d5,15,15,not_reconciled,not_established
Bara Banki,Dariyabad,https://igod.gov.in/index.php/district/Bzg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/526e40a4ef550d64576a_6c26ddb03180.html,6c26ddb03180a544aff37a9c57df2426aab137796c3d59e6c048d8e1cecdc7d5,15,15,not_reconciled,not_established
Bara Banki,Dewa,https://igod.gov.in/index.php/district/Bzg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/526e40a4ef550d64576a_6c26ddb03180.html,6c26ddb03180a544aff37a9c57df2426aab137796c3d59e6c048d8e1cecdc7d5,15,15,not_reconciled,not_established
Bara Banki,Fatehpur,https://igod.gov.in/index.php/district/Bzg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/526e40a4ef550d64576a_6c26ddb03180.html,6c26ddb03180a544aff37a9c57df2426aab137796c3d59e6c048d8e1cecdc7d5,15,15,not_reconciled,not_established
Bara Banki,Haidargarh,https://igod.gov.in/index.php/district/Bzg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/526e40a4ef550d64576a_6c26ddb03180.html,6c26ddb03180a544aff37a9c57df2426aab137796c3d59e6c048d8e1cecdc7d5,15,15,not_reconciled,not_established
Bara Banki,Harakh,https://igod.gov.in/index.php/district/Bzg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/526e40a4ef550d64576a_6c26ddb03180.html,6c26ddb03180a544aff37a9c57df2426aab137796c3d59e6c048d8e1cecdc7d5,15,15,not_reconciled,not_established
Bara Banki,Masauli,https://igod.gov.in/index.php/district/Bzg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/526e40a4ef550d64576a_6c26ddb03180.html,6c26ddb03180a544aff37a9c57df2426aab137796c3d59e6c048d8e1cecdc7d5,15,15,not_reconciled,not_established
Bara Banki,Nindaura,https://igod.gov.in/index.php/district/Bzg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/526e40a4ef550d64576a_6c26ddb03180.html,6c26ddb03180a544aff37a9c57df2426aab137796c3d59e6c048d8e1cecdc7d5,15,15,not_reconciled,not_established
Bara Banki,Puredalai,https://igod.gov.in/index.php/district/Bzg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/526e40a4ef550d64576a_6c26ddb03180.html,6c26ddb03180a544aff37a9c57df2426aab137796c3d59e6c048d8e1cecdc7d5,15,15,not_reconciled,not_established
Bara Banki,Ramnagar,https://igod.gov.in/index.php/district/Bzg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/526e40a4ef550d64576a_6c26ddb03180.html,6c26ddb03180a544aff37a9c57df2426aab137796c3d59e6c048d8e1cecdc7d5,15,15,not_reconciled,not_established
Bara Banki,Sidhaur,https://igod.gov.in/index.php/district/Bzg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/526e40a4ef550d64576a_6c26ddb03180.html,6c26ddb03180a544aff37a9c57df2426aab137796c3d59e6c048d8e1cecdc7d5,15,15,not_reconciled,not_established
Bara Banki,Sirauli Gauspur,https://igod.gov.in/index.php/district/Bzg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/526e40a4ef550d64576a_6c26ddb03180.html,6c26ddb03180a544aff37a9c57df2426aab137796c3d59e6c048d8e1cecdc7d5,15,15,not_reconciled,not_established
Bara Banki,Suratganj,https://igod.gov.in/index.php/district/Bzg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/526e40a4ef550d64576a_6c26ddb03180.html,6c26ddb03180a544aff37a9c57df2426aab137796c3d59e6c048d8e1cecdc7d5,15,15,not_reconciled,not_established
Bara Banki,Trivediganj,https://igod.gov.in/index.php/district/Bzg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/526e40a4ef550d64576a_6c26ddb03180.html,6c26ddb03180a544aff37a9c57df2426aab137796c3d59e6c048d8e1cecdc7d5,15,15,not_reconciled,not_established
Bareilly,Aalampur Jafarabad,https://igod.gov.in/index.php/district/CDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/6e8306007274ce92d190_f31ea3141f5f.html,f31ea3141f5f1593f3a46fa90f52c4b848a6b99bc2da62a5d617cee468538e44,15,15,not_reconciled,not_established
Bareilly,Baheri,https://igod.gov.in/index.php/district/CDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/6e8306007274ce92d190_f31ea3141f5f.html,f31ea3141f5f1593f3a46fa90f52c4b848a6b99bc2da62a5d617cee468538e44,15,15,not_reconciled,not_established
Bareilly,Bhadpura,https://igod.gov.in/index.php/district/CDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/6e8306007274ce92d190_f31ea3141f5f.html,f31ea3141f5f1593f3a46fa90f52c4b848a6b99bc2da62a5d617cee468538e44,15,15,not_reconciled,not_established
Bareilly,Bhojipura,https://igod.gov.in/index.php/district/CDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/6e8306007274ce92d190_f31ea3141f5f.html,f31ea3141f5f1593f3a46fa90f52c4b848a6b99bc2da62a5d617cee468538e44,15,15,not_reconciled,not_established
Bareilly,Bhuta,https://igod.gov.in/index.php/district/CDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/6e8306007274ce92d190_f31ea3141f5f.html,f31ea3141f5f1593f3a46fa90f52c4b848a6b99bc2da62a5d617cee468538e44,15,15,not_reconciled,not_established
Bareilly,Bithiri Chainpur,https://igod.gov.in/index.php/district/CDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/6e8306007274ce92d190_f31ea3141f5f.html,f31ea3141f5f1593f3a46fa90f52c4b848a6b99bc2da62a5d617cee468538e44,15,15,not_reconciled,not_established
Bareilly,Damkhauda,https://igod.gov.in/index.php/district/CDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/6e8306007274ce92d190_f31ea3141f5f.html,f31ea3141f5f1593f3a46fa90f52c4b848a6b99bc2da62a5d617cee468538e44,15,15,not_reconciled,not_established
Bareilly,Faridpur,https://igod.gov.in/index.php/district/CDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/6e8306007274ce92d190_f31ea3141f5f.html,f31ea3141f5f1593f3a46fa90f52c4b848a6b99bc2da62a5d617cee468538e44,15,15,not_reconciled,not_established
Bareilly,Fatehganj West,https://igod.gov.in/index.php/district/CDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/6e8306007274ce92d190_f31ea3141f5f.html,f31ea3141f5f1593f3a46fa90f52c4b848a6b99bc2da62a5d617cee468538e44,15,15,not_reconciled,not_established
Bareilly,Kyara,https://igod.gov.in/index.php/district/CDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/6e8306007274ce92d190_f31ea3141f5f.html,f31ea3141f5f1593f3a46fa90f52c4b848a6b99bc2da62a5d617cee468538e44,15,15,not_reconciled,not_established
Bareilly,Majhgawan,https://igod.gov.in/index.php/district/CDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/6e8306007274ce92d190_f31ea3141f5f.html,f31ea3141f5f1593f3a46fa90f52c4b848a6b99bc2da62a5d617cee468538e44,15,15,not_reconciled,not_established
Bareilly,Mirganj,https://igod.gov.in/index.php/district/CDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/6e8306007274ce92d190_f31ea3141f5f.html,f31ea3141f5f1593f3a46fa90f52c4b848a6b99bc2da62a5d617cee468538e44,15,15,not_reconciled,not_established
Bareilly,Nawabganj,https://igod.gov.in/index.php/district/CDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/6e8306007274ce92d190_f31ea3141f5f.html,f31ea3141f5f1593f3a46fa90f52c4b848a6b99bc2da62a5d617cee468538e44,15,15,not_reconciled,not_established
Bareilly,Ramnagar,https://igod.gov.in/index.php/district/CDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/6e8306007274ce92d190_f31ea3141f5f.html,f31ea3141f5f1593f3a46fa90f52c4b848a6b99bc2da62a5d617cee468538e44,15,15,not_reconciled,not_established
Bareilly,Shergarh,https://igod.gov.in/index.php/district/CDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/6e8306007274ce92d190_f31ea3141f5f.html,f31ea3141f5f1593f3a46fa90f52c4b848a6b99bc2da62a5d617cee468538e44,15,15,not_reconciled,not_established
Bijnor,Afzalgarh,https://igod.gov.in/index.php/district/CTg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/60d24ec075fefc3fa339_1f1c6496ca36.html,1f1c6496ca3671f3b21b1519aba92e05e0df820d4499776083e9c9efd8428dc0,11,11,not_reconciled,not_established
Bijnor,Budhanpur Seohara,https://igod.gov.in/index.php/district/CTg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/60d24ec075fefc3fa339_1f1c6496ca36.html,1f1c6496ca3671f3b21b1519aba92e05e0df820d4499776083e9c9efd8428dc0,11,11,not_reconciled,not_established
Bijnor,Dhampur,https://igod.gov.in/index.php/district/CTg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/60d24ec075fefc3fa339_1f1c6496ca36.html,1f1c6496ca3671f3b21b1519aba92e05e0df820d4499776083e9c9efd8428dc0,11,11,not_reconciled,not_established
Bijnor,Haldaur(Khari Jhalu),https://igod.gov.in/index.php/district/CTg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/60d24ec075fefc3fa339_1f1c6496ca36.html,1f1c6496ca3671f3b21b1519aba92e05e0df820d4499776083e9c9efd8428dc0,11,11,not_reconciled,not_established
Bijnor,Jalilpur,https://igod.gov.in/index.php/district/CTg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/60d24ec075fefc3fa339_1f1c6496ca36.html,1f1c6496ca3671f3b21b1519aba92e05e0df820d4499776083e9c9efd8428dc0,11,11,not_reconciled,not_established
Bijnor,Kiratpur,https://igod.gov.in/index.php/district/CTg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/60d24ec075fefc3fa339_1f1c6496ca36.html,1f1c6496ca3671f3b21b1519aba92e05e0df820d4499776083e9c9efd8428dc0,11,11,not_reconciled,not_established
Bijnor,Kotwali,https://igod.gov.in/index.php/district/CTg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/60d24ec075fefc3fa339_1f1c6496ca36.html,1f1c6496ca3671f3b21b1519aba92e05e0df820d4499776083e9c9efd8428dc0,11,11,not_reconciled,not_established
Bijnor,Mohammedpur Deomal,https://igod.gov.in/index.php/district/CTg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/60d24ec075fefc3fa339_1f1c6496ca36.html,1f1c6496ca3671f3b21b1519aba92e05e0df820d4499776083e9c9efd8428dc0,11,11,not_reconciled,not_established
Bijnor,Najibabad,https://igod.gov.in/index.php/district/CTg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/60d24ec075fefc3fa339_1f1c6496ca36.html,1f1c6496ca3671f3b21b1519aba92e05e0df820d4499776083e9c9efd8428dc0,11,11,not_reconciled,not_established
Bijnor,Nehtaur,https://igod.gov.in/index.php/district/CTg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/60d24ec075fefc3fa339_1f1c6496ca36.html,1f1c6496ca3671f3b21b1519aba92e05e0df820d4499776083e9c9efd8428dc0,11,11,not_reconciled,not_established
Bijnor,Noorpur,https://igod.gov.in/index.php/district/CTg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/60d24ec075fefc3fa339_1f1c6496ca36.html,1f1c6496ca3671f3b21b1519aba92e05e0df820d4499776083e9c9efd8428dc0,11,11,not_reconciled,not_established
Bulandshahr,Agauta,https://igod.gov.in/index.php/district/Cjg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/7fed615c2adfeb4fa192_69feb3780370.html,69feb3780370b2ace33fc2651ee9dedcb205d5e5a3d035647ce9e6de9bdaf394,16,16,not_reconciled,not_established
Bulandshahr,Anupshahr,https://igod.gov.in/index.php/district/Cjg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/7fed615c2adfeb4fa192_69feb3780370.html,69feb3780370b2ace33fc2651ee9dedcb205d5e5a3d035647ce9e6de9bdaf394,16,16,not_reconciled,not_established
Bulandshahr,Araniya,https://igod.gov.in/index.php/district/Cjg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/7fed615c2adfeb4fa192_69feb3780370.html,69feb3780370b2ace33fc2651ee9dedcb205d5e5a3d035647ce9e6de9bdaf394,16,16,not_reconciled,not_established
Bulandshahr,Bhawan Bahadur Nagar,https://igod.gov.in/index.php/district/Cjg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/7fed615c2adfeb4fa192_69feb3780370.html,69feb3780370b2ace33fc2651ee9dedcb205d5e5a3d035647ce9e6de9bdaf394,16,16,not_reconciled,not_established
Bulandshahr,Bulandshahr,https://igod.gov.in/index.php/district/Cjg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/7fed615c2adfeb4fa192_69feb3780370.html,69feb3780370b2ace33fc2651ee9dedcb205d5e5a3d035647ce9e6de9bdaf394,16,16,not_reconciled,not_established
Bulandshahr,Danpur,https://igod.gov.in/index.php/district/Cjg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/7fed615c2adfeb4fa192_69feb3780370.html,69feb3780370b2ace33fc2651ee9dedcb205d5e5a3d035647ce9e6de9bdaf394,16,16,not_reconciled,not_established
Bulandshahr,Dibai,https://igod.gov.in/index.php/district/Cjg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/7fed615c2adfeb4fa192_69feb3780370.html,69feb3780370b2ace33fc2651ee9dedcb205d5e5a3d035647ce9e6de9bdaf394,16,16,not_reconciled,not_established
Bulandshahr,Gulaothi,https://igod.gov.in/index.php/district/Cjg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/7fed615c2adfeb4fa192_69feb3780370.html,69feb3780370b2ace33fc2651ee9dedcb205d5e5a3d035647ce9e6de9bdaf394,16,16,not_reconciled,not_established
Bulandshahr,Jahangirabad,https://igod.gov.in/index.php/district/Cjg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/7fed615c2adfeb4fa192_69feb3780370.html,69feb3780370b2ace33fc2651ee9dedcb205d5e5a3d035647ce9e6de9bdaf394,16,16,not_reconciled,not_established
Bulandshahr,Khurja,https://igod.gov.in/index.php/district/Cjg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/7fed615c2adfeb4fa192_69feb3780370.html,69feb3780370b2ace33fc2651ee9dedcb205d5e5a3d035647ce9e6de9bdaf394,16,16,not_reconciled,not_established
Bulandshahr,Lakhaothi,https://igod.gov.in/index.php/district/Cjg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/7fed615c2adfeb4fa192_69feb3780370.html,69feb3780370b2ace33fc2651ee9dedcb205d5e5a3d035647ce9e6de9bdaf394,16,16,not_reconciled,not_established
Bulandshahr,Pahasu,https://igod.gov.in/index.php/district/Cjg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/7fed615c2adfeb4fa192_69feb3780370.html,69feb3780370b2ace33fc2651ee9dedcb205d5e5a3d035647ce9e6de9bdaf394,16,16,not_reconciled,not_established
Bulandshahr,Shikarpur,https://igod.gov.in/index.php/district/Cjg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/7fed615c2adfeb4fa192_69feb3780370.html,69feb3780370b2ace33fc2651ee9dedcb205d5e5a3d035647ce9e6de9bdaf394,16,16,not_reconciled,not_established
Bulandshahr,Sikandrabad,https://igod.gov.in/index.php/district/Cjg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/7fed615c2adfeb4fa192_69feb3780370.html,69feb3780370b2ace33fc2651ee9dedcb205d5e5a3d035647ce9e6de9bdaf394,16,16,not_reconciled,not_established
Bulandshahr,Syana,https://igod.gov.in/index.php/district/Cjg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/7fed615c2adfeb4fa192_69feb3780370.html,69feb3780370b2ace33fc2651ee9dedcb205d5e5a3d035647ce9e6de9bdaf394,16,16,not_reconciled,not_established
Bulandshahr,Unchagaon,https://igod.gov.in/index.php/district/Cjg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/7fed615c2adfeb4fa192_69feb3780370.html,69feb3780370b2ace33fc2651ee9dedcb205d5e5a3d035647ce9e6de9bdaf394,16,16,not_reconciled,not_established
Chandauli,Berahani,https://igod.gov.in/index.php/district/Czg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/92956bce4994fe8c29a0_208584e54fec.html,208584e54fecbce28b4874a1ca7cf7ed1769c7017324413d6683867b061d2f65,9,9,not_reconciled,not_established
Chandauli,Chahniya,https://igod.gov.in/index.php/district/Czg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/92956bce4994fe8c29a0_208584e54fec.html,208584e54fecbce28b4874a1ca7cf7ed1769c7017324413d6683867b061d2f65,9,9,not_reconciled,not_established
Chandauli,Chakiya,https://igod.gov.in/index.php/district/Czg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/92956bce4994fe8c29a0_208584e54fec.html,208584e54fecbce28b4874a1ca7cf7ed1769c7017324413d6683867b061d2f65,9,9,not_reconciled,not_established
Chandauli,Chandauli,https://igod.gov.in/index.php/district/Czg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/92956bce4994fe8c29a0_208584e54fec.html,208584e54fecbce28b4874a1ca7cf7ed1769c7017324413d6683867b061d2f65,9,9,not_reconciled,not_established
Chandauli,Dhanapur,https://igod.gov.in/index.php/district/Czg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/92956bce4994fe8c29a0_208584e54fec.html,208584e54fecbce28b4874a1ca7cf7ed1769c7017324413d6683867b061d2f65,9,9,not_reconciled,not_established
Chandauli,Naugarh,https://igod.gov.in/index.php/district/Czg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/92956bce4994fe8c29a0_208584e54fec.html,208584e54fecbce28b4874a1ca7cf7ed1769c7017324413d6683867b061d2f65,9,9,not_reconciled,not_established
Chandauli,Niyamatabad,https://igod.gov.in/index.php/district/Czg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/92956bce4994fe8c29a0_208584e54fec.html,208584e54fecbce28b4874a1ca7cf7ed1769c7017324413d6683867b061d2f65,9,9,not_reconciled,not_established
Chandauli,Sahabganj,https://igod.gov.in/index.php/district/Czg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/92956bce4994fe8c29a0_208584e54fec.html,208584e54fecbce28b4874a1ca7cf7ed1769c7017324413d6683867b061d2f65,9,9,not_reconciled,not_established
Chandauli,Sakaldiha,https://igod.gov.in/index.php/district/Czg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/92956bce4994fe8c29a0_208584e54fec.html,208584e54fecbce28b4874a1ca7cf7ed1769c7017324413d6683867b061d2f65,9,9,not_reconciled,not_established
Deoria,Baitalpur,https://igod.gov.in/index.php/district/DDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9a18c580612d3668168b_c16965b3b473.html,c16965b3b4733d05d167336321483768c8c97fcbae2f112c2b2dc83dd6c05e58,16,16,not_reconciled,not_established
Deoria,Bankata,https://igod.gov.in/index.php/district/DDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9a18c580612d3668168b_c16965b3b473.html,c16965b3b4733d05d167336321483768c8c97fcbae2f112c2b2dc83dd6c05e58,16,16,not_reconciled,not_established
Deoria,Barhaj,https://igod.gov.in/index.php/district/DDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9a18c580612d3668168b_c16965b3b473.html,c16965b3b4733d05d167336321483768c8c97fcbae2f112c2b2dc83dd6c05e58,16,16,not_reconciled,not_established
Deoria,Bhagalpur,https://igod.gov.in/index.php/district/DDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9a18c580612d3668168b_c16965b3b473.html,c16965b3b4733d05d167336321483768c8c97fcbae2f112c2b2dc83dd6c05e58,16,16,not_reconciled,not_established
Deoria,Bhaluani,https://igod.gov.in/index.php/district/DDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9a18c580612d3668168b_c16965b3b473.html,c16965b3b4733d05d167336321483768c8c97fcbae2f112c2b2dc83dd6c05e58,16,16,not_reconciled,not_established
Deoria,Bhatni,https://igod.gov.in/index.php/district/DDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9a18c580612d3668168b_c16965b3b473.html,c16965b3b4733d05d167336321483768c8c97fcbae2f112c2b2dc83dd6c05e58,16,16,not_reconciled,not_established
Deoria,Bhatpar Rani,https://igod.gov.in/index.php/district/DDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9a18c580612d3668168b_c16965b3b473.html,c16965b3b4733d05d167336321483768c8c97fcbae2f112c2b2dc83dd6c05e58,16,16,not_reconciled,not_established
Deoria,Deoria Sadar,https://igod.gov.in/index.php/district/DDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9a18c580612d3668168b_c16965b3b473.html,c16965b3b4733d05d167336321483768c8c97fcbae2f112c2b2dc83dd6c05e58,16,16,not_reconciled,not_established
Deoria,Desai Deoria,https://igod.gov.in/index.php/district/DDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9a18c580612d3668168b_c16965b3b473.html,c16965b3b4733d05d167336321483768c8c97fcbae2f112c2b2dc83dd6c05e58,16,16,not_reconciled,not_established
Deoria,Gauri Bazar,https://igod.gov.in/index.php/district/DDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9a18c580612d3668168b_c16965b3b473.html,c16965b3b4733d05d167336321483768c8c97fcbae2f112c2b2dc83dd6c05e58,16,16,not_reconciled,not_established
Deoria,Lar,https://igod.gov.in/index.php/district/DDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9a18c580612d3668168b_c16965b3b473.html,c16965b3b4733d05d167336321483768c8c97fcbae2f112c2b2dc83dd6c05e58,16,16,not_reconciled,not_established
Deoria,Pathar Dewa,https://igod.gov.in/index.php/district/DDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9a18c580612d3668168b_c16965b3b473.html,c16965b3b4733d05d167336321483768c8c97fcbae2f112c2b2dc83dd6c05e58,16,16,not_reconciled,not_established
Deoria,Rampur Karkhana,https://igod.gov.in/index.php/district/DDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9a18c580612d3668168b_c16965b3b473.html,c16965b3b4733d05d167336321483768c8c97fcbae2f112c2b2dc83dd6c05e58,16,16,not_reconciled,not_established
Deoria,Rudrapur,https://igod.gov.in/index.php/district/DDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9a18c580612d3668168b_c16965b3b473.html,c16965b3b4733d05d167336321483768c8c97fcbae2f112c2b2dc83dd6c05e58,16,16,not_reconciled,not_established
Deoria,Salempur,https://igod.gov.in/index.php/district/DDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9a18c580612d3668168b_c16965b3b473.html,c16965b3b4733d05d167336321483768c8c97fcbae2f112c2b2dc83dd6c05e58,16,16,not_reconciled,not_established
Deoria,Tarkalua,https://igod.gov.in/index.php/district/DDg3tXQBW7DqAzx4Vrus/blocks,data/discovery/2026-09-10/archive_coverage/district_sweep/raw/9a18c580612d3668168b_c16965b3b473.html,c16965b3b4733d05d167336321483768c8c97fcbae2f112c2b2dc83dd6c05e58,16,16,not_reconciled,not_established
